village_id,farm_id,crop_type,health_index,yield_estimate_to_date,crop_confidence,area_ha,quality_flag,gamma0_dB_06Jun,gamma0_dB_19Jun,gamma0_dB_14Aug,gamma0_dB_13Oct,establishment_dB,retention_dB,s2_ndvi_13Oct_validation_only
22,897,Cotton,58.73,72.78,0.48,0.181,ok,-19.218,-19.278,-20.309,-18.487,-1.031,1.822,0.3578
22,898,Cotton,60.84,71.4,0.186,0.1162,ok,-18.377,-18.011,-19.106,-18.441,-1.095,0.665,0.4253
22,899,Rice,57.37,83.02,0.049,0.1172,ok,-20.736,-19.698,-19.948,-19.493,-0.25,0.454,0.3503
22,900,Bajra,58.22,44.94,0.362,0.1358,ok,-19.822,-17.828,-19.925,-20.573,-2.097,-0.648,0.232
22,901,Cotton,76.18,81.65,0.642,0.0757,ok,-19.737,-18.49,-18.912,-17.481,-0.423,1.432,0.4599
22,902,Rice,60.08,72.8,0.017,0.0953,ok,-20.471,-18.629,-19.606,-18.763,-0.977,0.843,0.4833
22,903,Cotton,34.92,45.38,0.457,0.0893,ok,-20.764,-18.633,-21.369,-18.658,-2.737,2.711,0.4172
22,904,Cotton,41.65,45.47,0.158,0.0724,ok,-19.689,-18.319,-21.585,-18.139,-3.266,3.446,0.4224
22,905,Rice,69.14,79.77,0.021,0.1459,ok,-17.41,-18.082,-18.584,-18.977,-0.502,-0.393,0.3931
22,906,Rice,61.65,87.18,0.02,0.128,ok,-17.978,-18.858,-19.206,-19.466,-0.349,-0.26,0.3519
22,907,Groundnut,51.37,45.39,0.177,0.2556,ok,-19.813,-19.014,-20.893,-20.18,-1.879,0.713,0.2106
22,908,Groundnut,72.03,59.55,0.313,0.2628,ok,-19.625,-17.859,-19.478,-19.921,-1.619,-0.443,0.2371
22,909,Rice,83.33,88.15,0.113,0.3282,ok,-19.995,-18.172,-18.196,-18.389,-0.025,-0.192,0.4476
22,910,Rice,80.94,90.09,0.245,0.1144,ok,-19.275,-19.1,-19.103,-18.581,-0.003,0.522,0.4699
22,911,Rice,49.53,86.36,0.143,0.1301,ok,-19.738,-19.399,-20.093,-19.674,-0.694,0.418,0.3266
22,912,Maize,65.18,81.54,0.421,0.0945,ok,-19.307,-19.301,-18.819,-19.42,0.482,-0.602,0.338
22,913,Groundnut,33.71,42.19,0.162,0.378,ok,-20.089,-18.968,-21.407,-20.791,-2.439,0.616,0.2371
22,914,Cotton,25.31,37.06,0.325,1.14,ok,-20.393,-18.289,-21.108,-19.269,-2.819,1.84,0.266
22,915,Cotton,8.14,17.38,0.094,0.1066,ok,-19.92,-17.588,-21.872,-20.139,-4.285,1.733,0.2344
22,916,Cotton,34.42,59.09,0.199,0.2146,ok,-19.106,-18.539,-20.473,-19.449,-1.933,1.024,0.2589
22,917,Maize,30.95,83.32,0.004,0.3288,ok,-20.353,-19.908,-20.358,-20.439,-0.45,-0.081,0.2591
22,918,Cotton,41.72,70.74,0.041,0.1681,ok,-20.256,-19.68,-20.183,-19.402,-0.504,0.782,0.3775
22,919,Cotton,51.19,48.35,0.0,0.1895,no_valid_sar,,,,,,,0.2834
22,920,Cotton,51.19,48.35,0.0,0.1832,no_valid_sar,,,,,,,0.3343
22,921,Groundnut,46.65,61.35,0.065,0.154,ok,-20.644,-19.246,-20.768,-21.413,-1.522,-0.646,0.2645
22,922,Cotton,76.4,79.58,0.443,0.0641,ok,-19.921,-17.561,-18.816,-17.431,-1.255,1.385,0.4123
22,923,Groundnut,31.75,40.26,0.09,0.0495,ok,-20.138,-19.067,-21.515,-21.468,-2.448,0.047,0.1837
22,924,Maize,33.05,66.13,0.122,0.0497,ok,-20.785,-17.613,-17.542,-20.404,0.072,-2.863,0.1998
22,925,Bajra,40.99,59.33,0.229,0.1072,ok,-20.581,-18.425,-19.479,-21.54,-1.054,-2.06,0.1954
22,926,Maize,72.24,92.11,0.354,0.194,ok,-19.306,-19.293,-18.254,-19.485,1.038,-1.231,0.2525
22,927,Rice,23.7,64.84,0.204,0.2238,ok,-19.614,-19.432,-20.841,-19.914,-1.41,0.928,0.3244
22,928,Rice,41.08,57.11,0.132,0.2428,ok,-19.049,-18.836,-20.268,-19.238,-1.432,1.03,0.3929
22,929,Rice,67.85,70.9,0.003,0.1068,ok,-18.631,-18.055,-18.923,-18.369,-0.868,0.554,0.4678
22,930,Rice,31.32,56.18,0.262,0.1717,ok,-19.82,-18.638,-20.521,-19.444,-1.883,1.077,0.3695
22,931,Groundnut,64.7,4.26,0.06,0.2476,ok,-20.03,5.501,-18.614,-18.357,-24.115,0.257,0.4094
22,932,Cotton,57.1,67.49,0.011,0.1692,ok,-18.442,-17.853,-19.053,-18.559,-1.2,0.494,0.4261
22,933,Groundnut,84.14,80.23,0.172,0.0929,ok,-19.88,-18.788,-19.676,-19.726,-0.888,-0.05,0.3318
22,934,Rice,49.62,80.4,0.179,0.1529,ok,-20.188,-18.789,-19.7,-19.541,-0.912,0.16,0.2411
22,935,Groundnut,55.38,43.95,0.43,0.1429,ok,-19.554,-18.103,-20.624,-20.062,-2.521,0.562,0.2261
22,936,Maize,29.23,61.23,0.077,0.1377,ok,-19.421,-19.031,-19.503,-20.16,-0.473,-0.657,0.2139
22,937,Rice,59.8,72.62,0.021,0.3465,ok,-19.439,-18.699,-20.151,-17.997,-1.451,2.153,0.2333
22,938,Rice,23.32,66.54,0.174,0.1337,ok,-19.471,-19.746,-21.068,-19.946,-1.322,1.122,0.3876
22,939,Rice,92.27,94.33,0.314,0.1779,ok,-17.417,-18.905,-18.659,-17.379,0.246,1.281,0.4695
22,940,Rice,27.59,68.22,0.069,0.2197,ok,-20.733,-19.539,-21.215,-19.66,-1.677,1.555,0.2863
22,941,Rice,86.45,90.17,0.144,0.1231,ok,-19.333,-18.542,-17.819,-18.259,0.724,-0.44,0.4755
22,942,Rice,57.75,80.57,0.107,0.0647,ok,-20.596,-19.553,-20.316,-19.207,-0.762,1.108,0.4709
22,943,Rice,20.63,62.49,0.11,0.1824,ok,-20.556,-20.133,-21.267,-20.344,-1.134,0.923,0.2697
22,944,Maize,20.54,67.92,0.014,0.1609,ok,-19.555,-19.053,-20.006,-20.162,-0.953,-0.156,0.2732
22,945,Rice,60.24,71.35,0.022,0.2286,ok,-18.061,-18.309,-19.861,-17.998,-1.552,1.863,0.2483
22,946,Rice,48.19,61.54,0.043,0.2019,ok,-19.709,-19.237,-21.02,-18.118,-1.783,2.902,0.4942
22,947,Rice,46.7,70.2,0.025,0.3391,ok,-19.46,-19.461,-20.422,-19.351,-0.96,1.071,0.3035
22,948,Groundnut,16.73,20.72,0.165,0.2397,ok,-18.535,-18.023,-21.698,-20.995,-3.676,0.704,0.2077
22,949,Rice,80.61,57.92,0.08,0.2458,ok,-18.786,-19.048,-18.759,-18.242,0.289,0.517,0.3965
22,950,Cotton,46.09,48.04,0.147,0.1191,ok,-19.195,-17.856,-20.978,-18.349,-3.122,2.629,0.3747
22,951,Groundnut,51.91,56.33,0.246,0.1117,ok,-19.38,-19.1,-20.936,-20.295,-1.836,0.641,0.2494
22,952,Rice,34.42,61.42,0.099,0.1427,ok,-19.116,-19.0,-20.859,-19.339,-1.858,1.519,0.4126
22,953,Groundnut,65.43,76.19,0.114,0.1112,ok,-19.312,-19.536,-20.48,-20.229,-0.944,0.251,0.2672
22,954,Rice,27.86,74.55,0.221,0.1189,ok,-20.303,-19.62,-20.977,-20.017,-1.357,0.96,0.341
22,955,Rice,17.08,64.67,0.093,0.1599,ok,-20.41,-19.87,-21.75,-20.002,-1.88,1.748,0.3671
22,956,Cotton,32.93,62.27,0.166,0.2369,ok,-20.049,-19.438,-21.674,-19.392,-2.236,2.282,0.2668
22,957,Cotton,40.7,65.36,0.068,0.1368,ok,-19.311,-18.664,-20.001,-19.347,-1.337,0.654,0.3872
22,958,Groundnut,23.1,4.62,0.124,0.228,ok,-18.701,-6.167,-21.827,-20.353,-15.66,1.474,0.2048
22,959,Maize,36.96,85.45,0.072,0.1805,ok,-19.867,-19.625,-20.043,-20.219,-0.418,-0.176,0.2703
22,960,Cotton,51.19,48.35,0.0,0.2464,no_valid_sar,,,,,,,0.3297
22,961,Cotton,51.19,48.35,0.0,0.3767,no_valid_sar,,,,,,,0.2593
22,962,Cotton,51.19,48.35,0.0,0.2254,no_valid_sar,,,,,,,0.2889
22,963,Cotton,51.19,48.35,0.0,0.2291,no_valid_sar,,,,,,,0.3127
22,964,Cotton,51.19,48.35,0.0,0.1753,no_valid_sar,,,,,,,0.3849
22,965,Cotton,51.19,48.35,0.0,0.2093,no_valid_sar,,,,,,,0.472
22,966,Groundnut,33.91,1.99,0.042,0.792,partial_coverage,-20.088,8.519,-20.009,-20.218,-28.528,-0.209,0.3873
